Date,Time,Title,Buy-in Per Player,Platforms,Team Size,Tournament Type (Ex: Single Elimination),Players in Match,Number of Teams Registered,Series Type (Ex: Best of 3),Prize Pool,Profit
"January 24, 2023",9:30 PM,4v4 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,3,Best of 1,$36,12.0
"January 25, 2023",4:22 AM,2v2 VANGUARD SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$22,8.0
"January 25, 2023",3:26 AM,2v2 $50 GTD 1ND *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$50,-20.0
"January 24, 2023",7:56 PM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100,-20.0
"January 25, 2023",2:52 AM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,14,Best of 1,$44,12.0
"January 25, 2023",2:03 AM,4v4 $120 GTD *NO SNIPES* SND,$7.5,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,2,Best of 3,$120,-60.0
"January 25, 2023",1:51 AM,2v2 $60 GTD CONSOLE SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,1,Best of 3,$60,-44.0
"January 25, 2023",1:23 AM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$18,6.0
"January 25, 2023",12:28 AM,2v2 $500 WARZONE 2 PRESTIGE KILL RACE,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,30,Best of 3,$400,-400.0
"January 25, 2023",12:22 AM,3v3 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$54,6.0
"January 24, 2023",11:31 PM,2v2 $50 GTD 1ND AR/SMG SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$50,-20.0
"January 24, 2023",10:24 PM,3v3 *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 3,$54,-6.0
"January 24, 2023",3:22 PM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100,-20.0
"January 24, 2023",9:27 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$50,-26.0
"January 24, 2023",9:10 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,18,Best of 1,$15,-15.0
"January 24, 2023",8:50 PM,2v2 *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 3,$18,2.0
"January 24, 2023",8:57 AM,2v2 1ND *SHIPMENT ONLY* HP,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$18,6.0
"January 24, 2023",8:27 AM,1v1 CONSOLE 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$8,0.0
"January 24, 2023",7:23 AM,3v3 1ND HP,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$42,18.0
"January 23, 2023",11:25 PM,2v2 $50 GTD 1ND *MERCADO ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$50,0.0
"January 24, 2023",5:30 AM,3v3 $90 GTD 1ND *NO SNIPES* SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$90,-22.5
"January 24, 2023",4:35 AM,2v2 $50 GTD *VAZNEV ONLY* 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$56,14.0
"January 23, 2023",8:53 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$50,-10.0
"January 24, 2023",3:28 AM,4v4 NOV/AM VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,3,Best of 3,$52,20.0
"January 24, 2023",2:26 AM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100,-4.0
"January 24, 2023",1:52 AM,2v2 $60 GTD CONSOLE SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$60,-12.0
"January 24, 2023",1:26 AM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$48,8.0
"January 24, 2023",12:22 AM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,7,Best of 1,$24,4.0
"January 23, 2023",9:52 PM,1v1 $50 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$50,-10.0
"January 23, 2023",9:15 PM,3v3 $15 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,16,Best of 1,$15,-15.0
"January 23, 2023",8:52 PM,2v2 AR/SMG SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 3,$52,18.0
"January 23, 2023",8:45 AM,1v1 1ND *SHIPMENT ONLY* HP,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$11,4.0
"January 23, 2023",8:28 AM,2v2 $40 GTD 1ND *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$40,-10.0
"January 23, 2023",1:25 AM,1v1 CONSOLE 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$9,-1.0
"February 5, 2023",1:50 AM,1v1 *SCAR ONLY* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$14,6.0
"February 5, 2023",8:33 AM,2v2 $40 GTD 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$40,0.0
"February 5, 2023",8:27 AM,1v1 CONSOLE 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$6,2.0
"February 5, 2023",7:55 AM,3v3 1ND *NO PREVIOUS WINNERS* HP,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$42,18.0
"February 5, 2023",7:20 AM,3v3 1ND SND *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$33,15.0
"February 5, 2023",6:50 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$24,6.0
"February 5, 2023",5:27 AM,3v3 $75 GTD 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$75,-12.0
"February 5, 2023",4:57 AM,3v3 $100 GTD CONSOLE SND,$10,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 3,$99,-9.0
"February 5, 2023",4:30 AM,2v2 $50 GTD 1ND *VAZNEZ ONLY* SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$50,6.0
"February 5, 2023",3:00 AM,2v2 $150 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$150,-54.0
"February 5, 2023",2:53 AM,4v4 *NO ABEZYS* *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 1,$28,12.0
"February 5, 2023",2:33 AM,3v3 $600 CONSOLE PRESTIGE SND,$0,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,23,Best of 3,$540,-540.0
"February 5, 2023",1:22 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,10,Best of 1,$21,9.0
"February 5, 2023",12:55 AM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$50,-18.0
"February 4, 2023",5:05 PM,3v3 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$42,18.0
"February 4, 2023",11:30 PM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100,-20.0
"February 4, 2023",10:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,18,Best of 1,$10,-10.0
"February 4, 2023",9:56 PM,1v1 $50 GTD 1ND *NO PREVIOUS WINNERS* KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,9,Best of 1,$50,22.0
"February 4, 2023",8:58 PM,1v1 $20 GTD CONSOLE SND,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 3,$10,0.0
"February 4, 2023",8:57 PM,2v2 *VAZNEZ ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$28,12.0
"February 4, 2023",12:58 PM,2v2 $50 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 3,$50,-22.0
"February 4, 2023",11:20 AM,1v1 *SCAR ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 3,$11,4.0
"February 4, 2023",5:25 PM,2v2 AR/SMG SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 3,$18,-2.0
"February 4, 2023",5:00 PM,5v5 VAIL VR CREST LEAGUE TOURNEY,$0,"['xbox', 'playstation', 'battle.net']",5,double elimination,5v5,10,Best of 3,$200,-200.0
"February 4, 2023",8:50 AM,1v1 *VAZNEZ ONLY* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 1,$9,3.0
"February 4, 2023",8:25 AM,1v1 CONSOLE 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$7,1.0
"February 4, 2023",8:20 AM,2v2 $40 GTD 1ND AR/SMG SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$40,0.0
"February 4, 2023",7:33 AM,3v3 1ND *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$30,-6.0
"February 4, 2023",6:25 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$36,4.0
"February 4, 2023",5:33 AM,3v3 $75 GTD 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$75,9.0
"February 4, 2023",4:30 AM,2v2 $50 GTD 1ND SND,$6,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$50,22.0
"February 4, 2023",3:22 AM,3v3 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,7,Best of 1,$57,27.0
"February 4, 2023",2:53 AM,4v4 *NO 2023 VARIANT WINNERS* VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,6,Best of 3,$100,44.0
"February 4, 2023",2:23 AM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$28,12.0
"February 4, 2023",1:57 AM,2v2 $64 GTD CONSOLE SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$64,0.0
"February 4, 2023",1:52 AM,1v1 $50 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$50,-10.0
"February 4, 2023",1:22 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,5,Best of 1,$9,6.0
"February 4, 2023",12:25 AM,4v4 NOV/AM HARDPOINT,$5,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,3,Best of 3,$44,16.0
"February 3, 2023",11:56 PM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100,-4.0
"February 3, 2023",11:52 PM,3v3 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$27,3.0
"February 3, 2023",11:23 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50,-8.0
"February 3, 2023",10:25 PM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$24,6.0
"February 3, 2023",10:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,22,Best of 1,$10,-10.0
"February 3, 2023",8:53 PM,2v2 *VAZNEZ ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$28,12.0
"February 3, 2023",8:50 AM,1v1 *SCAR ONLY* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$11,5.0
"February 3, 2023",7:50 AM,2v2 *NO PREVIOUS WINNERS* SHIPMENT ONLY 1ND HP,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$50,20.0
"February 3, 2023",7:20 AM,3v3 1ND *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$33,15.0
"February 3, 2023",6:27 AM,2v2 1ND CONSOLE SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$32,8.0
"February 3, 2023",5:28 AM,3v3 $75 GTD 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$75,9.0
"February 3, 2023",4:55 AM,VG chall $30,$30,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 3,$177,3.0
"February 3, 2023",4:33 AM,3v3 $100 GTD CONSOLE SND,$10,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 3,$99,-39.0
"February 3, 2023",4:25 AM,2v2 $58 GTD 1ND SND,$6,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$58,2.0
"February 2, 2023",8:25 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,6,Best of 1,$50,-2.0
"February 3, 2023",3:23 AM,3v3 1ND *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,0,Best of 1,$21,-21.0
"February 2, 2023",8:20 PM,2v2 $50 GTD AW SND (PLAYSTATION),$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$50,6.0
"February 3, 2023",2:54 AM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,4,Best of 1,$16,0.0
"February 3, 2023",1:45 AM,2v2 $116 GTD CONSOLE SND,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,9,Best of 3,$116,28.0
"February 3, 2023",1:28 AM,3v3 $60 GTD SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 3,$60,-15.0
"February 3, 2023",12:27 AM,4v4 DOUBLE ELIM VARIANT,$6,"['xbox', 'playstation', 'battle.net']",4,double elimination,4v4,3,Best of 3,$52,20.0
"February 2, 2023",11:56 PM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,9,Best of 1,$100,44.0
"February 2, 2023",4:52 PM,3v3 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$51,-6.0
"February 2, 2023",11:23 PM,2v2 $50 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50,-8.0
"February 2, 2023",10:23 PM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$18,2.0
"February 2, 2023",10:10 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,28,Best of 1,$10,-10.0
"February 2, 2023",9:55 PM,1v1 $50 GTD 1ND *NO PREVIOUS WINNERS* KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$50,-18.0
"February 2, 2023",2:52 PM,3v3 1ND *HOTEL ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$24,0.0
"February 2, 2023",1:56 PM,1v1 $20 GTD CONSOLE SND,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,3,Best of 3,$20,-5.0
"February 2, 2023",8:52 PM,2v2 SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$34,-2.0
"February 2, 2023",8:50 AM,1v1 *SCAR ONLY* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$7,1.0
"February 2, 2023",8:29 AM,1v1 CONSOLE 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$9,-1.0
"February 2, 2023",8:27 AM,2v2 $40 GTD 1ND *VAZNEV ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$40,0.0
"February 2, 2023",8:00 AM,3v3 1ND *NO PREVIOUS WINNERS* HP,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$27,3.0
"February 2, 2023",6:25 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 1,$32,8.0
"February 2, 2023",5:30 AM,3v3 $75 GTD 1ND *NO SNIPES* SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$75,-33.0
"February 2, 2023",4:32 AM,4v4 *DOLLAR ENTRY* 1ND HP,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,10,Best of 1,$28,12.0
"February 2, 2023",3:30 AM,2v2 1ND *VAZNEV ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,7,Best of 1,$40,16.0
"February 2, 2023",3:02 AM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 1,$100,-20.0
"February 2, 2023",2:00 AM,3v3 $30 chall,$30,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 3,$177,3.0
"February 2, 2023",1:20 AM,1v1 $50 GTD NOV/AM 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,6,Best of 1,$50,-2.0
"February 2, 2023",12:27 AM,4v4 DOUBLE ELIM MWII SND,$6,"['xbox', 'playstation', 'battle.net']",4,double elimination,4v4,2,Best of 3,$68,-20.0
"February 1, 2023",11:50 PM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,14,Best of 1,$156,68.0
"February 1, 2023",11:50 PM,3v3 $75 GTD CONSOLE 1ND SND,$7,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$60,-18.0
"February 1, 2023",11:27 PM,2v2 $50 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50,-8.0
"February 1, 2023",10:28 PM,2v2 $50 GTD CONSOLE 1ND SND,$6,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$50,-14.0
"February 1, 2023",10:05 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,19,Best of 1,$10,-10.0
"February 1, 2023",9:56 PM,3v3 1ND *NO SNIPES* SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$21,3.0
"February 1, 2023",9:50 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,7,Best of 1,$50,6.0
"February 1, 2023",9:10 PM,1v1 $20 GTD CONSOLE SND,$5,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 3,$10,0.0
"February 1, 2023",8:52 PM,2v2 AR/SMG SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$32,8.0
"February 1, 2023",8:50 AM,1v1 1ND *SCAR ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$9,-1.0
"February 1, 2023",8:27 AM,2v2 $40 GTD 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$40,-20.0
"February 1, 2023",7:20 AM,3v3 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,1,Best of 1,$33,-21.0
"February 1, 2023",6:20 AM,2v2 $50 GTD 1ND *MERCADO ONLY* SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$50,-30.0
"February 1, 2023",6:20 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$28,2.0
"February 1, 2023",5:20 AM,3v3 $90 GTD 1ND *NO SNIPES* SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$90,-22.5
"February 1, 2023",4:33 AM,3v3 $100 GTD CONSOLE SND,$10,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,1,Best of 3,$60,-30.0
"February 1, 2023",4:22 AM,3v3 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,6,Best of 1,$12,6.0
"February 1, 2023",2:56 AM,2v2 $100 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100,-4.0
"January 31, 2023",7:53 PM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,5,Best of 1,$24,-4.0
"February 1, 2023",2:27 AM,3v3 $60 GTD 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 1,$60,-15.0
"February 10, 2023",6:20 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$24,6.0
"February 10, 2023",4:22 AM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$22,2.0
"February 10, 2023",3:22 AM,4v4 VARIANT,$5,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,5,Best of 3,$72,28.0
"February 10, 2023",2:56 AM,2v2 $100 GTD 1ND NOV/AM KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,6,Best of 1,$100,-4.0
"February 10, 2023",2:26 AM,2v2 $60 GTD AR/SMG SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,4,Best of 3,$60,-4.0
"February 10, 2023",1:56 AM,1v1 $50 GTD *NO PREVIOUS WINNERS* 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,5,Best of 1,$50,-10.0
"February 10, 2023",12:51 AM,4v4 *DOLLAR ENTRY* 1ND SND,$1,"['xbox', 'playstation', 'battle.net']",4,single elimination,4v4,6,Best of 1,$16,8.0
"February 10, 2023",12:23 AM,3v3 $60 GTD SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,3,Best of 3,$60,-15.0
"February 9, 2023",11:51 PM,3v3 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,2,Best of 1,$27,3.0
"February 9, 2023",11:25 PM,1v1 $50 GTD 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,4,Best of 1,$50,-18.0
"February 9, 2023",11:15 PM,2v2 $10 FE 1ND SND,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,14,Best of 1,$10,-10.0
"February 9, 2023",10:25 PM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$24,6.0
"February 9, 2023",10:23 PM,2v2 $50 GTD SND,$7,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 3,$50,-8.0
"February 9, 2023",10:00 PM,2v2 $20 FE 1ND KILL RACE,$0,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,11,Best of 1,$20,-20.0
"February 9, 2023",9:30 PM,1v1 $50 GTD NOV/AM 1ND KILL RACE,$8,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,7,Best of 1,$50,6.0
"February 9, 2023",9:07 PM,2v2 *VAZNEV ONLY* SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,5,Best of 3,$28,12.0
"February 9, 2023",7:55 PM,2v2 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$22,2.0
"February 9, 2023",8:50 AM,1v1 *SCAR ONLY* 1ND SND,$4,"['xbox', 'playstation', 'battle.net']",1,single elimination,1v1,2,Best of 1,$7,1.0
"February 9, 2023",8:27 AM,2v2 $40 *VAZNEV ONLY* 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$40,-20.0
"February 9, 2023",6:24 AM,2v2 CONSOLE 1ND SND,$5,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,2,Best of 1,$18,2.0
"February 9, 2023",6:23 AM,2v2 $50 GTD 1ND SND,$6,"['xbox', 'playstation', 'battle.net']",2,single elimination,2v2,3,Best of 1,$50,-14.0
"February 9, 2023",5:23 AM,3v3 $90 GTD 1ND SND,$7.5,"['xbox', 'playstation', 'battle.net']",3,single elimination,3v3,4,Best of 1,$90,0.0
